title,venue,year,author,volume,url
Recursive Backdoors for SAT.,MFCS,2021,"Nikolas Mählmann, Sebastian Siebertz, Alexandre Vigny",,https://doi.org/10.4230/LIPIcs.MFCS.2021.73
Adversarial Neuron Pruning Purifies Backdoored Deep Models.,NeurIPS,2021,"Dongxian Wu, Yisen Wang 0001",,https://proceedings.neurips.cc/paper/2021/hash/8cbe9ce23f42628c98f80fa0fac8b19a-Abstract.html
Anti-Backdoor Learning: Training Clean Models on Poisoned Data.,NeurIPS,2021,"Yige Li, Xixiang Lyu, Nodens Koren, Lingjuan Lyu, Bo Li 0026, Xingjun Ma",,https://proceedings.neurips.cc/paper/2021/hash/7d38b1e9bd793d3f45e0e212a729a93c-Abstract.html
Backdoor Attack with Imperceptible Input and Latent Modification.,NeurIPS,2021,"Khoa D. Doan, Yingjie Lao, Ping Li 0001",,https://proceedings.neurips.cc/paper/2021/hash/9d99197e2ebf03fc388d09f1e94af89b-Abstract.html
Excess Capacity and Backdoor Poisoning.,NeurIPS,2021,"Naren Manoj, Avrim Blum",,https://proceedings.neurips.cc/paper/2021/hash/aaebdb8bb6b0e73f6c3c54a0ab0c6415-Abstract.html
Detecting Scene-Plausible Perceptible Backdoors in Trained DNNs Without Access to the Training Set.,Neural Comput.,2021,"Zhen Xiang, David J. Miller 0001, Hang Wang, George Kesidis",33,https://doi.org/10.1162/neco_a_01376
Mitigating backdoor attacks in LSTM-based text classification systems by Backdoor Keyword Identification.,Neurocomputing,2021,"Chuanshuai Chen, Jiazhu Dai",452,https://doi.org/10.1016/j.neucom.2021.04.105
A Master Key backdoor for universal impersonation attack against DNN-based face verification.,Pattern Recognit. Lett.,2021,"Wei Guo, Benedetta Tondi, Mauro Barni",144,https://doi.org/10.1016/j.patrec.2021.01.009
Backdoors hidden in facial features: a novel invisible backdoor attack against face recognition systems.,Peer-to-Peer Netw. Appl.,2021,"Mingfu Xue, Can He, Jian Wang 0038, Weiqiang Liu 0001",14,https://doi.org/10.1007/s12083-020-01031-z
Existence versus exploitation: the opacity of backdoors and backbones.,Prog. Artif. Intell.,2021,"Lane A. Hemaspaandra, David E. Narváez",10,https://doi.org/10.1007/s13748-021-00234-6
Identifying and blocking the backdoors in Linux.,RTA-CSIT,2021,"Enkli Ylli, Julian Fejzaj, Igli Tafa",,https://ceur-ws.org/Vol-2872/short07.pdf
Backdoor Attacks to Graph Neural Networks.,SACMAT,2021,"Zaixi Zhang, Jinyuan Jia, Binghui Wang, Neil Zhenqiang Gong",,https://doi.org/10.1145/3450569.3463560
A Textual Clean-Label Backdoor Attack Strategy against Spam Detection.,SIN,2021,"Fahri Anil Yerlikaya, Serif Bahtiyar",,https://doi.org/10.1109/SIN54109.2021.9699173
Secure Federated Learning Model Verification: A Client-side Backdoor Triggered Watermarking Scheme.,SMC,2021,"Xiyao Liu 0001, Shuo Shao, Yue Yang, Kangming Wu, Wenyuan Yang, Hui Fang 0003",,https://doi.org/10.1109/SMC52423.2021.9658998
PBDT: Python Backdoor Detection Model Based on Combined Features.,Secur. Commun. Networks,2021,"Yong Fang 0002, Mingyu Xie, Cheng Huang 0003",2021,https://doi.org/10.1155/2021/9923234
"Internet of Things backdoors: Resource management issues, security challenges, and detection methods.",Trans. Emerg. Telecommun. Technol.,2021,"Soheil Hashemi, Mani Zarei",32,https://doi.org/10.1002/ett.4142
Robust Backdoor Attacks against Deep Neural Networks in Real Physical World.,TrustCom,2021,"Mingfu Xue, Can He, Shichang Sun, Jian Wang 0038, Weiqiang Liu 0001",,https://doi.org/10.1109/TrustCom53373.2021.00093
Blind Backdoors in Deep Learning Models.,USENIX Security Symposium,2021,"Eugene Bagdasaryan, Vitaly Shmatikov",,https://www.usenix.org/conference/usenixsecurity21/presentation/bagdasaryan
Demon in the Variant: Statistical Analysis of DNNs for Robust Backdoor Contamination Detection.,USENIX Security Symposium,2021,"Di Tang, XiaoFeng Wang 0001, Haixu Tang, Kehuan Zhang",,https://www.usenix.org/conference/usenixsecurity21/presentation/tang-di
Explanation-Guided Backdoor Poisoning Attacks Against Malware Classifiers.,USENIX Security Symposium,2021,"Giorgio Severi, Jim Meyer, Scott E. Coull, Alina Oprea",,https://www.usenix.org/conference/usenixsecurity21/presentation/severi
Graph Backdoor.,USENIX Security Symposium,2021,"Zhaohan Xi, Ren Pang, Shouling Ji, Ting Wang 0006",,https://www.usenix.org/conference/usenixsecurity21/presentation/xi
A Backdoor Embedding Method for Backdoor Detection in Deep Neural Networks.,UbiSec,2021,"Meirong Liu, Hong Zheng, Qin Liu 0001, Xiaofei Xing, Yinglong Dai",,https://doi.org/10.1007/978-981-19-0468-4_1
Explainability-based Backdoor Attacks Against Graph Neural Networks.,WiseML@WiSec,2021,"Jing Xu, Minhui Xue, Stjepan Picek",,https://doi.org/10.1145/3468218.3469046
Inaudible Manipulation of Voice-Enabled Devices Through BackDoor Using Robust Adversarial Audio Attacks: Invited Paper.,WiseML@WiSec,2021,"Morriel Kasher, Michael Zhao, Aryeh Greenberg, Devin Gulati, Silvija Kokalj-Filipovic, Predrag Spasojevic",,https://doi.org/10.1145/3468218.3469048
Cryptographic Primitives that Resist Backdooring and Subversion.,,2020,,,http://tuprints.ulb.tu-darmstadt.de/14550/
Hidden Trigger Backdoor Attacks.,AAAI,2020,"Aniruddha Saha, Akshayvarun Subramanya, Hamed Pirsiavash",,https://doi.org/10.1609/aaai.v34i07.6871
GangSweep: Sweep out Neural Backdoors by GAN.,ACM Multimedia,2020,"Liuwan Zhu, Rui Ning, Cong Wang 0006, Chunsheng Xin, Hongyi Wu",,https://doi.org/10.1145/3394171.3413546
Embedding Backdoors as the Facial Features: Invisible Backdoor Attacks Against Face Recognition Systems.,ACM TUR-C,2020,"Can He, Mingfu Xue, Jian Wang 0038, Weiqiang Liu 0001",,https://doi.org/10.1145/3393527.3393567
Optimizing Deep Learning Based Intrusion Detection Systems Defense Against White-Box and Backdoor Adversarial Attacks Through a Genetic Algorithm.,AIPR,2020,"Khaled Alrawashdeh, Stephen Goldsmith",,https://doi.org/10.1109/AIPR50011.2020.9425293
Differentiable Causal Backdoor Discovery.,AISTATS,2020,"Limor Gultchin, Matt J. Kusner, Varun Kanade, Ricardo Silva",,http://proceedings.mlr.press/v108/gultchin20a.html
How To Backdoor Federated Learning.,AISTATS,2020,"Eugene Bagdasaryan, Andreas Veit, Yiqing Hua, Deborah Estrin, Vitaly Shmatikov",,http://proceedings.mlr.press/v108/bagdasaryan20a.html
Disabling Backdoor and Identifying Poison Data by using Knowledge Distillation in Backdoor Attacks on Deep Neural Networks.,AISec@CCS,2020,"Kota Yoshida, Takeshi Fujino",,https://doi.org/10.1145/3411508.3421375
Composite Backdoor Attack for Deep Neural Network by Mixing Existing Benign Features.,CCS,2020,"Junyu Lin, Lei Xu 0003, Yingqi Liu, Xiangyu Zhang 0001",,https://doi.org/10.1145/3372297.3423362
Can Adversarial Weight Perturbations Inject Neural Backdoors.,CIKM,2020,"Siddhant Garg, Adarsh Kumar 0001, Vibhor Goel, Yingyu Liang",,https://doi.org/10.1145/3340531.3412130
Backdoor Embedding in Convolutional Neural Network Models via Invisible Perturbation.,CODASPY,2020,"Haoti Zhong, Cong Liao, Anna Cinzia Squicciarini, Sencun Zhu, David J. Miller 0001",,https://doi.org/10.1145/3374664.3375751
The MALICIOUS Framework: Embedding Backdoors into Tweakable Block Ciphers.,CRYPTO,2020,"Thomas Peyrin, Haoyang Wang 0001",,https://doi.org/10.1007/978-3-030-56877-1_9
Clean-Label Backdoor Attacks on Video Recognition Models.,CVPR,2020,"Shihao Zhao, Xingjun Ma, Xiang Zheng, James Bailey 0001, Jingjing Chen, Yu-Gang Jiang",,https://openaccess.thecvf.com/content_CVPR_2020/html/Zhao_Clean-Label_Backdoor_Attacks_on_Video_Recognition_Models_CVPR_2020_paper.html
Universal Litmus Patterns: Revealing Backdoor Attacks in CNNs.,CVPR,2020,"Soheil Kolouri, Aniruddha Saha, Hamed Pirsiavash, Heiko Hoffmann",,https://openaccess.thecvf.com/content_CVPR_2020/html/Kolouri_Universal_Litmus_Patterns_Revealing_Backdoor_Attacks_in_CNNs_CVPR_2020_paper.html
Systematic Evaluation of Backdoor Data Poisoning Attacks on Image Classifiers.,CVPR Workshops,2020,"Loc Truong, Chace Jones, Brian Hutchinson, Andrew August, Brenda Praggastis, Robert Jasper, Nicole Nichols, Aaron Tuor",,https://openaccess.thecvf.com/content_CVPRW_2020/html/w47/Truong_Systematic_Evaluation_of_Backdoor_Data_Poisoning_Attacks_on_Image_Classifiers_CVPRW_2020_paper.html
A new measure for overfitting and its implications for backdooring of deep learning.,CoRR,2020,"Kathrin Grosse, Taesung Lee, Youngja Park, Michael Backes 0001, Ian M. Molloy",abs/2006.06721,https://arxiv.org/abs/2006.06721
BAAAN: Backdoor Attacks Against Autoencoder and GAN-Based Machine Learning Models.,CoRR,2020,"Ahmed Salem 0001, Yannick Sautter, Michael Backes 0001, Mathias Humbert, Yang Zhang 0016",abs/2010.03007,https://arxiv.org/abs/2010.03007
Backdoor Attack with Sample-Specific Triggers.,CoRR,2020,"Yuezun Li, Yiming Li 0004, Baoyuan Wu, Longkang Li, Ran He 0001, Siwei Lyu",abs/2012.03816,https://arxiv.org/abs/2012.03816
Backdoor Attacks and Countermeasures on Deep Learning: A Comprehensive Review.,CoRR,2020,"Yansong Gao, Bao Gia Doan, Zhi Zhang 0001, Siqi Ma, Jiliang Zhang 0002, Anmin Fu, Surya Nepal, Hyoungshick Kim",abs/2007.10760,https://arxiv.org/abs/2007.10760
Backdoor Attacks on Facial Recognition in the Physical World.,CoRR,2020,"Emily Wenger, Josephine Passananti, Yuanshun Yao, Haitao Zheng 0001, Ben Y. Zhao",abs/2006.14580,https://arxiv.org/abs/2006.14580
Backdoor Attacks on Federated Meta-Learning.,CoRR,2020,"Chien-Lun Chen, Leana Golubchik, Marco Paolieri",abs/2006.07026,https://arxiv.org/abs/2006.07026
Backdoor attacks and defenses in feature-partitioned collaborative learning.,CoRR,2020,"Yang Liu 0165, Zhihao Yi, Tianjian Chen",abs/2007.03608,https://arxiv.org/abs/2007.03608
BadNL: Backdoor Attacks Against NLP Models.,CoRR,2020,"Xiaoyi Chen, Ahmed Salem 0001, Michael Backes 0001, Shiqing Ma, Yang Zhang 0016",abs/2006.01043,https://arxiv.org/abs/2006.01043
Can Adversarial Weight Perturbations Inject Neural Backdoors?,CoRR,2020,"Siddhant Garg, Adarsh Kumar 0001, Vibhor Goel, Yingyu Liang",abs/2008.01761,https://arxiv.org/abs/2008.01761
Defending against Backdoor Attack on Deep Neural Networks.,CoRR,2020,"Hao Cheng, Kaidi Xu, Sijia Liu 0001, Pin-Yu Chen, Pu Zhao 0001, Xue Lin",abs/2002.12162,https://arxiv.org/abs/2002.12162
Detecting Backdoors in Neural Networks Using Novel Feature-Based Anomaly Detection.,CoRR,2020,"Hao Fu, Akshaj Kumar Veldanda, Prashanth Krishnamurthy, Siddharth Garg, Farshad Khorrami",abs/2011.02526,https://arxiv.org/abs/2011.02526
Don&apos;t Trigger Me! A Triggerless Backdoor Attack Against Deep Neural Networks.,CoRR,2020,"Ahmed Salem 0001, Michael Backes 0001, Yang Zhang 0016",abs/2010.03282,https://arxiv.org/abs/2010.03282
Dynamic backdoor attacks against federated learning.,CoRR,2020,,abs/2011.07429,https://arxiv.org/abs/2011.07429
EEG-Based Brain-Computer Interfaces Are Vulnerable to Backdoor Attacks.,CoRR,2020,"Lubin Meng, Jian Huang 0001, Zhigang Zeng, Xue Jiang, Shan Yu, Tzyy-Ping Jung, Chin-Teng Lin, Ricardo Chavarriaga, Dongrui Wu",abs/2011.00101,https://arxiv.org/abs/2011.00101
Effect of backdoor attacks over the complexity of the latent space distribution.,CoRR,2020,"Henry D. Chacon, Paul Rad",abs/2012.01931,https://arxiv.org/abs/2012.01931
Exploring Backdoor Poisoning Attacks Against Malware Classifiers.,CoRR,2020,"Giorgio Severi, Jim Meyer, Scott E. Coull, Alina Oprea",abs/2003.01031,https://arxiv.org/abs/2003.01031
Exposing Backdoors in Robust Machine Learning Models.,CoRR,2020,"Ezekiel O. Soremekun, Sakshi Udeshi, Sudipta Chattopadhyay 0001, Andreas Zeller",abs/2003.00865,https://arxiv.org/abs/2003.00865
FaceHack: Triggering backdoored facial recognition systems using facial characteristics.,CoRR,2020,"Esha Sarkar, Hadjer Benkraouda, Michail Maniatakos",abs/2006.11623,https://arxiv.org/abs/2006.11623
HaS-Nets: A Heal and Select Mechanism to Defend DNNs Against Backdoor Attacks for Data Collection Scenarios.,CoRR,2020,"Hassan Ali 0001, Surya Nepal, Salil S. Kanhere, Sanjay Jha 0001",abs/2012.07474,https://arxiv.org/abs/2012.07474
Light Can Hack Your Face! Black-box Backdoor Attack on Face Recognition Systems.,CoRR,2020,"Haoliang Li, Yufei Wang, Xiaofei Xie, Yang Liu 0003, Shiqi Wang 0001, Renjie Wan, Lap-Pui Chau, Alex C. Kot",abs/2009.06996,https://arxiv.org/abs/2009.06996
Mitigating Backdoor Attacks in Federated Learning.,CoRR,2020,"Chen Wu, Xian Yang, Sencun Zhu, Prasenjit Mitra",abs/2011.01767,https://arxiv.org/abs/2011.01767
NNoculation: Broad Spectrum and Targeted Treatment of Backdoored DNNs.,CoRR,2020,"Akshaj Kumar Veldanda, Kang Liu 0017, Benjamin Tan 0001, Prashanth Krishnamurthy, Farshad Khorrami, Ramesh Karri, Brendan Dolan-Gavitt, Siddharth Garg",abs/2002.08313,https://arxiv.org/abs/2002.08313
Natural Backdoor Attack on Text Data.,CoRR,2020,,abs/2006.16176,https://arxiv.org/abs/2006.16176
Noise-response Analysis for Rapid Detection of Backdoors in Deep Neural Networks.,CoRR,2020,"N. Benjamin Erichson, Dane Taylor, Qixuan Wu, Michael W. Mahoney",abs/2008.00123,https://arxiv.org/abs/2008.00123
On Certifying Robustness against Backdoor Attacks via Randomized Smoothing.,CoRR,2020,"Binghui Wang, Xiaoyu Cao, Jinyuan Jia, Neil Zhenqiang Gong",abs/2002.11750,https://arxiv.org/abs/2002.11750
On Evaluating Neural Network Backdoor Defenses.,CoRR,2020,"Akshaj Kumar Veldanda, Siddharth Garg",abs/2010.12186,https://arxiv.org/abs/2010.12186
Open-sourced Dataset Protection via Backdoor Watermarking.,CoRR,2020,"Yiming Li 0004, Ziqi Zhang, Jiawang Bai, Baoyuan Wu, Yong Jiang 0001, Shu-Tao Xia",abs/2010.05821,https://arxiv.org/abs/2010.05821
"Poisoned classifiers are not only backdoored, they are fundamentally broken.",CoRR,2020,"Mingjie Sun, Siddhant Agarwal, J. Zico Kolter",abs/2010.09080,https://arxiv.org/abs/2010.09080
Rethinking the Trigger of Backdoor Attack.,CoRR,2020,"Yiming Li 0004, Tongqing Zhai, Baoyuan Wu, Yong Jiang 0001, Zhifeng Li 0001, Shutao Xia",abs/2004.04692,https://arxiv.org/abs/2004.04692
TROJANZOO: Everything you ever wanted to know about neural backdoors (but were afraid to ask).,CoRR,2020,"Ren Pang, Zheng Zhang, Xiangshan Gao, Zhaohan Xi, Shouling Ji, Peng Cheng 0001, Ting Wang 0006",abs/2012.09302,https://arxiv.org/abs/2012.09302
Towards a Backdoorless Network Architecture Based on Remote Attestation and Backdoor Inspection.,CoRR,2020,"Takayuki Sasaki, Yusuke Shimada",abs/2007.14748,https://arxiv.org/abs/2007.14748
Watch your back: Backdoor Attacks in Deep Reinforcement Learning-based Autonomous Vehicle Control Systems.,CoRR,2020,"Yue Wang 0055, Esha Sarkar, Michail Maniatakos, Saif Eddin Jabari",abs/2003.07859,https://arxiv.org/abs/2003.07859
What Do You See? Evaluation of Explainable Artificial Intelligence (XAI) Interpretability through Neural Backdoors.,CoRR,2020,"Yi-Shan Lin, Wen-Chuan Lee, Z. Berkay Celik",abs/2009.10639,https://arxiv.org/abs/2009.10639
TrojDRL: Evaluation of Backdoor Attacks on Deep Reinforcement Learning.,DAC,2020,"Panagiota Kiourti, Kacper Wardega, Susmit Jha, Wenchao Li 0001",,https://doi.org/10.1109/DAC18072.2020.9218663
One-Pixel Signature: Characterizing CNN Models for Backdoor Detection.,ECCV,2020,"Shanjiaoyang Huang, Weiqi Peng, Zhiwei Jia, Zhuowen Tu",,https://doi.org/10.1007/978-3-030-58583-9_20
Reflection Backdoor: A Natural Backdoor Attack on Deep Neural Networks.,ECCV,2020,"Yunfei Liu, Xingjun Ma, James Bailey 0001, Feng Lu 0005",,https://doi.org/10.1007/978-3-030-58607-2_11
Scalable Backdoor Detection in Neural Networks.,ECML/PKDD,2020,"Haripriya Harikumar, Vuong Le, Santu Rana, Sourangshu Bhattacharya, Sunil Gupta 0001, Svetha Venkatesh",,https://doi.org/10.1007/978-3-030-67661-2_18
Interpretability Derived Backdoor Attacks Detection in Deep Neural Networks: Work-in-Progress.,EMSOFT,2020,"Xiangyu Wen, Wei Jiang 0016, Jinyu Zhan, Xupeng Wang, Zhiyuan He 0001",,https://doi.org/10.1109/EMSOFT51651.2020.9244019
Trembling triggers: exploring the sensitivity of backdoors in DNN-based face recognition.,EURASIP J. Inf. Secur.,2020,"Cecilia Pasquini, Rainer Böhme",2020,https://doi.org/10.1186/s13635-020-00104-z
Biometric Backdoors: A Poisoning Attack Against Unsupervised Template Updating.,EuroS&amp;P,2020,"Giulio Lovisotto, Simon Eberz, Ivan Martinovic",,https://doi.org/10.1109/EuroSP48549.2020.00020
Bypassing Backdoor Detection Algorithms in Deep Learning.,EuroS&amp;P,2020,"Te Juin Lester Tan, Reza Shokri",,https://doi.org/10.1109/EuroSP48549.2020.00019
"Revealing Backdoors, Post-Training, in DNN Classifiers via Novel Inference on Optimized Perturbations Inducing Group Misclassification.",ICASSP,2020,"Zhen Xiang, David J. Miller 0001, George Kesidis",,https://doi.org/10.1109/ICASSP40776.2020.9054581
Towards Inspecting and Eliminating Trojan Backdoors in Deep Neural Networks.,ICDM,2020,"Wenbo Guo 0002, Lun Wang 0001, Yan Xu, Xinyu Xing, Min Du, Dawn Song",,https://doi.org/10.1109/ICDM50108.2020.00025
TargetNet Backdoor: Attack on Deep Neural Network with Use of Different Triggers.,ICIIT,2020,"Hyun Kwon, Jungmin Roh, Hyunsoo Yoon, Ki-Woong Park",,https://doi.org/10.1145/3385209.3385216
A Defence Against Input-Agnostic Backdoor Attacks on Deep Neural Networks.,ICISS,2020,"Yansong Gao, Surya Nepal",,https://doi.org/10.1007/978-3-030-65610-2_4
Backdooring Deep Learning Architectures: Threats and (some) Opportunities.,ICISSP,2020,,,
DBA: Distributed Backdoor Attacks against Federated Learning.,ICLR,2020,"Chulin Xie, Keli Huang, Pin-Yu Chen, Bo Li 0026",,https://openreview.net/forum?id=rkgyS0VFvr
Robust anomaly detection and backdoor attack detection via differential privacy.,ICLR,2020,"Min Du, Ruoxi Jia 0001, Dawn Song",,https://openreview.net/forum?id=SJx0q1rtvS
Segmentation Based Backdoor Attack Detection.,ICMLC,2020,"Natasha Kees, Yaxuan Wang, Yiling Jiang, Fang Lue, Patrick P. K. Chan",,https://doi.org/10.1109/ICMLC51923.2020.9469037
Removing Backdoor-Based Watermarks in Neural Networks with Limited Data.,ICPR,2020,"Xuankai Liu, Fengting Li, Bihan Wen, Qi Li 0002",,https://doi.org/10.1109/ICPR48806.2021.9412684
FriendNet Backdoor: Indentifying Backdoor Attack that is safe for Friendly Deep Neural Network.,ICSIM,2020,"Hyun Kwon, Hyunsoo Yoon, Ki-Woong Park",,https://doi.org/10.1145/3378936.3378938
Application of complex systems in neural networks against Backdoor attacks.,ICTC,2020,"Sara Kaviani, Insoo Sohn, Huaping Liu 0002",,https://doi.org/10.1109/ICTC49870.2020.9289220
Detecting Backdoor Attacks via Class Difference in Deep Neural Networks.,IEEE Access,2020,,8,https://doi.org/10.1109/ACCESS.2020.3032411
Backdoor Suppression in Neural Networks using Input Fuzzing and Majority Voting.,IEEE Des. Test,2020,"Esha Sarkar, Yousif Alkindi, Michail Maniatakos",37,https://doi.org/10.1109/MDAT.2020.2968275
Backdoor Attacks and Defenses for Deep Neural Networks in Outsourced Cloud Environments.,IEEE Netw.,2020,"Yanjiao Chen, Xueluan Gong, Qian Wang 0002, Xing Di, Huayang Huang",34,https://doi.org/10.1109/MNET.011.1900577
Multi-Targeted Backdoor: Indentifying Backdoor Attack for Multiple Deep Neural Networks.,IEICE Trans. Inf. Syst.,2020,"Hyun Kwon, Hyunsoo Yoon, Ki-Woong Park",103-D,https://doi.org/10.1587/transinf.2019EDL8170
Backdooring Convolutional Neural Networks via Targeted Weight Perturbations.,IJCB,2020,"Jacob Dumford, Walter J. Scheirer",,https://doi.org/10.1109/IJCB48548.2020.9304875
Targeted Forgetting and False Memory Formation in Continual Learners through Adversarial Backdoor Attacks.,IJCNN,2020,"Muhammad Umer, Glenn Dawson, Robi Polikar",,https://doi.org/10.1109/IJCNN48605.2020.9206809
Defending Deep Learning Based Anomaly Detection Systems Against White-Box Adversarial Examples and Backdoor Attacks.,ISTAS,2020,"Khaled Alrawashdeh, Stephen Goldsmith",,https://doi.org/10.1109/ISTAS50296.2020.9462227
Backdoors into Two Occurrences.,J. Satisf. Boolean Model. Comput.,2020,,12,https://doi.org/10.3233/sat-200125
A Causally Formulated Hazard Ratio Estimation through Backdoor Adjustment on Structural Causal Model.,MLHC,2020,"Riddhiman Adib, Paul M. Griffin, Sheikh Iqbal Ahamed, Mohammad Adibuzzaman",,http://proceedings.mlr.press/v126/adib20a.html
"Revealing Perceptible Backdoors in DNNs, Without the Training Set, via the Maximum Achievable Misclassification Fraction Statistic.",MLSP,2020,"Zhen Xiang, David J. Miller 0001, Hang Wang, George Kesidis",,https://doi.org/10.1109/MLSP49062.2020.9231861
"Attack of the Tails: Yes, You Really Can Backdoor Federated Learning.",NeurIPS,2020,"Hongyi Wang 0001, Kartik Sreenivasan, Shashank Rajput, Harit Vishwakarma, Saurabh Agarwal, Jy-yong Sohn, Kangwook Lee 0001, Dimitris S. Papailiopoulos",,https://proceedings.neurips.cc/paper/2020/hash/b8ffa41d4e492f0fad2f13e29e1762eb-Abstract.html
Input-Aware Dynamic Backdoor Attack.,NeurIPS,2020,"Tuan Anh Nguyen, Anh Tuan Tran 0001",,https://proceedings.neurips.cc/paper/2020/hash/234e691320c0ad5b45ee3c96d0d7b8f8-Abstract.html
On the Trade-off between Adversarial and Backdoor Robustness.,NeurIPS,2020,"Cheng-Hsin Weng, Yan-Ting Lee, Shan-Hung Wu",,https://proceedings.neurips.cc/paper/2020/hash/8b4066554730ddfaa0266346bdc1b202-Abstract.html
Escaping Backdoor Attack Detection of Deep Learning.,SEC,2020,"Yayuan Xiong, Fengyuan Xu, Sheng Zhong 0002, Qun Li 0001",,https://doi.org/10.1007/978-3-030-58201-2_29
Backdooring and Poisoning Neural Networks with Image-Scaling Attacks.,SP,2020,"Erwin Quiring, Konrad Rieck",,https://doi.org/10.1109/SPW50608.2020.00024
Towards Defeating Backdoored Random Oracles: Indifferentiability with Bounded Adaptivity.,TCC,2020,"Yevgeniy Dodis, Pooya Farshim, Sogol Mazaheri, Stefano Tessaro",,https://doi.org/10.1007/978-3-030-64381-2_9
Detecting acoustic backdoor transmission of inaudible messages using deep learning.,WiseML@WiSec,2020,"Silvija Kokalj-Filipovic, Morriel Kasher, Michael Zhao, Predrag Spasojevic",,https://doi.org/10.1145/3395352.3402629
Backdoors for Linear Temporal Logic.,Algorithmica,2019,"Arne Meier, Sebastian Ordyniak, M. S. Ramanujan 0001, Irena Schindler",81,https://doi.org/10.1007/s00453-018-0515-5
Backdoors to planning.,Artif. Intell.,2019,"Martin Kronegger, Sebastian Ordyniak, Andreas Pfandler",269,https://doi.org/10.1016/j.artint.2018.10.002
Walling up Backdoors in Intrusion Detection Systems.,Big-DAMA@CoNEXT,2019,"Maximilian Bachl, Alexander Hartl, Joachim Fabini, Tanja Zseby",,https://doi.org/10.1145/3359992.3366638
Latent Backdoor Attacks on Deep Neural Networks.,CCS,2019,"Yuanshun Yao, Huiying Li, Haitao Zheng 0001, Ben Y. Zhao",,https://doi.org/10.1145/3319535.3354209
Backdoor Attacks in Neural Networks - A Systematic Evaluation on Multiple Traffic Sign Datasets.,CD-MAKE,2019,"Huma Rehman, Andreas Ekelhart, Rudolf Mayer",,https://doi.org/10.1007/978-3-030-29726-8_18
Adversarial Audio: A New Information Hiding Method and Backdoor for DNN-based Speech Recognition Models.,CoRR,2019,"Yehao Kong, Jiliang Zhang 0002",abs/1904.03829,http://arxiv.org/abs/1904.03829
BSEA-1 - A Stream Cipher Backdooring Technique.,CoRR,2019,,abs/1903.11063,http://arxiv.org/abs/1903.11063
Can You Really Backdoor Federated Learning?,CoRR,2019,"Ziteng Sun, Peter Kairouz, Ananda Theertha Suresh, H. Brendan McMahan",abs/1911.07963,http://arxiv.org/abs/1911.07963
Design of intentional backdoors in sequential models.,CoRR,2019,"Zhaoyuan Yang, Naresh Iyer, Johan Reimann, Nurali Virani",abs/1902.09972,http://arxiv.org/abs/1902.09972
Invisible Backdoor Attacks Against Deep Neural Networks.,CoRR,2019,"Shaofeng Li, Benjamin Zi Hao Zhao, Jiahao Yu, Minhui Xue, Dali Kaafar, Haojin Zhu",abs/1909.02742,http://arxiv.org/abs/1909.02742
Label-Consistent Backdoor Attacks.,CoRR,2019,"Alexander Turner 0001, Dimitris Tsipras, Aleksander Madry",abs/1912.02771,http://arxiv.org/abs/1912.02771
NeuronInspect: Detecting Backdoors in Neural Networks via Output Explanations.,CoRR,2019,"Xijie Huang, Moustafa Alzantot, Mani B. Srivastava",abs/1911.07399,http://arxiv.org/abs/1911.07399
On the Robustness of the Backdoor-based Watermarking in Deep Neural Networks.,CoRR,2019,"Masoumeh Shafieinejad, Jiaqi Wang, Nils Lukas, Florian Kerschbaum",abs/1906.07745,http://arxiv.org/abs/1906.07745
Poison as a Cure: Detecting &amp; Neutralizing Variable-Sized Backdoor Attacks in Deep Neural Networks.,CoRR,2019,"Alvin Chan, Yew-Soon Ong",abs/1911.08040,http://arxiv.org/abs/1911.08040
Regula Sub-rosa: Latent Backdoor Attacks on Deep Neural Networks.,CoRR,2019,"Yuanshun Yao, Huiying Li, Haitao Zheng 0001, Ben Y. Zhao",abs/1905.10447,http://arxiv.org/abs/1905.10447
"Revealing Perceptible Backdoors, without the Training Set, via the Maximum Achievable Misclassification Fraction Statistic.",CoRR,2019,"Zhen Xiang, David J. Miller 0001, George Kesidis",abs/1911.07970,http://arxiv.org/abs/1911.07970
TABOR: A Highly Accurate Approach to Inspecting and Restoring Trojan Backdoors in AI Systems.,CoRR,2019,"Wenbo Guo 0002, Lun Wang 0001, Xinyu Xing, Min Du, Dawn Song",abs/1908.01763,http://arxiv.org/abs/1908.01763
The Tale of Evil Twins: Adversarial Inputs versus Backdoored Models.,CoRR,2019,"Ren Pang, Xinyang Zhang 0001, Shouling Ji, Yevgeniy Vorobeychik, Xiapu Luo, Ting Wang 0006",abs/1911.01559,http://arxiv.org/abs/1911.01559
Cryptography with Disposable Backdoors.,Cryptogr.,2019,"Kai-Min Chung, Marios Georgiou 0001, Ching-Yi Lai, Vassilis Zikas",3,https://doi.org/10.3390/cryptography3030022
I Want to Break Square-free: The 4p - 1 Factorization Method and Its RSA Backdoor Viability.,ICETE,2019,"Vladimir Sedlacek, Dusan Klinec, Marek Sýs, Petr Svenda, Vashek Matyas",,https://doi.org/10.5220/0007786600250036
A New Backdoor Attack in CNNS by Training Set Corruption Without Label Poisoning.,ICIP,2019,"Mauro Barni, Kassem Kallas, Benedetta Tondi",,https://doi.org/10.1109/ICIP.2019.8802997
A Backdoor Attack Against LSTM-Based Text Classification Systems.,IEEE Access,2019,"Jiazhu Dai, Chuanshuai Chen, Yufeng Li 0002",7,https://doi.org/10.1109/ACCESS.2019.2941376
